 i,j,tneut=  44  3   0.264553
 i,j,tneut=  44  4   0.241790
 i,j,tneut=  45  1   0.290717
 i,j,tneut=  45  2   0.291730
 i,j,tneut=  45  3   0.268271
 i,j,tneut=  45  4   0.241453
 i,j,tneut=  46  1   0.291827
 i,j,tneut=  46  2   0.293767
 i,j,tneut=  46  3   0.272220
 i,j,tneut=  46  4   0.241111
 i,j,tneut=  47  1   0.292162
 i,j,tneut=  47  2   0.295376
 i,j,tneut=  47  3   0.276143
 i,j,tneut=  47  4   0.240791
 i,j,tneut=  48  1   0.291758
 i,j,tneut=  48  2   0.296581
 i,j,tneut=  48  3   0.279890
 i,j,tneut=  48  4   0.240521
 i,j,tneut=  49  1   0.290631
 i,j,tneut=  49  2   0.297389
 i,j,tneut=  49  3   0.283333
 i,j,tneut=  49  4   0.240327
 i,j,tneut=  50  1   0.288808
 i,j,tneut=  50  2   0.297796
 i,j,tneut=  50  3   0.286345
 i,j,tneut=  50  4   0.240226
 i,j,tneut=  51  1   0.286345
 i,j,tneut=  51  2   0.297796
 i,j,tneut=  51  3   0.288808
 i,j,tneut=  51  4   0.240226
 i,j,tneut=  52  1   0.283333
 i,j,tneut=  52  2   0.297389
 i,j,tneut=  52  3   0.290631
 i,j,tneut=  52  4   0.240327
 i,j,tneut=  53  1   0.279890
 i,j,tneut=  53  2   0.296581
 i,j,tneut=  53  3   0.291758
 i,j,tneut=  53  4   0.240521
 i,j,tneut=  54  1   0.276143
 i,j,tneut=  54  2   0.295376
 i,j,tneut=  54  3   0.292162
 i,j,tneut=  54  4   0.240791
 i,j,tneut=  55  1   0.272221
 i,j,tneut=  55  2   0.293767
 i,j,tneut=  55  3   0.291827
 i,j,tneut=  55  4   0.241112
 i,j,tneut=  56  1   0.268271
 i,j,tneut=  56  2   0.291729
 i,j,tneut=  56  3   0.290717
 i,j,tneut=  56  4   0.241452
 i,j,tneut=  57  1   0.264553
 i,j,tneut=  57  2   0.289199
 i,j,tneut=  57  3   0.288720
 i,j,tneut=  57  4   0.241790
 i,j,tneut=  58  1   0.261748
 i,j,tneut=  58  2   0.286085
 i,j,tneut=  58  3   0.285545
 i,j,tneut=  58  4   0.242129
 i,j,tneut=  59  1   0.261504
 i,j,tneut=  59  2   0.282500
 i,j,tneut=  59  3   0.280647
 i,j,tneut=  59  4   0.242501
 i,j,tneut=  60  1   0.265803
 i,j,tneut=  60  2   0.279831
 i,j,tneut=  60  3   0.273609
 i,j,tneut=  60  4   0.245810
 i,j,tneut=  61  1   0.337813
 i,j,tneut=  61  2   0.341709
 i,j,tneut=  61  3   0.329445
 i,j,tneut=  61  4   0.310442
 i,j,tneut=  62  1   0.344841
 i,j,tneut=  62  2   0.344402
 i,j,tneut=  62  3   0.324698
 i,j,tneut=  62  4   0.307412
 i,j,tneut=  63  1   0.349354
 i,j,tneut=  63  2   0.347692
 i,j,tneut=  63  3   0.324840
 i,j,tneut=  63  4   0.306950
 i,j,tneut=  64  1   0.352136
 i,j,tneut=  64  2   0.350510
 i,j,tneut=  64  3   0.327506
 i,j,tneut=  64  4   0.306540
 i,j,tneut=  65  1   0.353849
 i,j,tneut=  65  2   0.352828
 i,j,tneut=  65  3   0.331037
 i,j,tneut=  65  4   0.306146
 i,j,tneut=  66  1   0.354773
 i,j,tneut=  66  2   0.354731
 i,j,tneut=  66  3   0.334826
 i,j,tneut=  66  4   0.305757
 i,j,tneut=  67  1   0.354984
 i,j,tneut=  67  2   0.356262
 i,j,tneut=  67  3   0.338647
 i,j,tneut=  67  4   0.305395
 i,j,tneut=  68  1   0.354490
 i,j,tneut=  68  2   0.357428
 i,j,tneut=  68  3   0.342353
 i,j,tneut=  68  4   0.305090
 i,j,tneut=  69  1   0.353289
 i,j,tneut=  69  2   0.358220
 i,j,tneut=  69  3   0.345808
 i,j,tneut=  69  4   0.304870
 i,j,tneut=  70  1   0.351397
 i,j,tneut=  70  2   0.358623
